"parent_url","image","address","link","Searchresult number","Searchresult number_link","street","street link","suburb","suburb link","Opentime","Opentime link","energy rating","energy rating link","Value numbers","Value numbers_link","rent","rent link","type of property","type of property link","contact","contact link","agency","agency link","agency image","Searchagent image_alt","Searchagent image_link"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://d5a212bd2263b410dc7d-2221b7a4342ba516835eebedc8724e2e.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/9d5dd3cabb14f6e141eb465cfbfbfa03_m.jpg","278 Duffy Street Ainslie ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","13","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","278 Duffy Street","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","Ainslie, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","","","6.0","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","4; 2; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511; https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511; https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511; https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","$1,200","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","House","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","Chelsea Van Zyl","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511","https://6d1d88659b723eb60d1e-abe06a6ef0d13d3f82f3edc69e997706.ssl.cf4.rackcdn.com/ahda/agent/logo/9c268cea79c8c696cc72905dc5275a68_agency_t.gif","White Rhino Property","https://www.allhomes.com.au/ah/act/rent-residential/278-duffy-street-ainslie-canberra/1317339947511"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://76c14ee4bb0252fc939f-b082e92ee701306529d0d40e30586169.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/b91664c1c8ed04c561c7062f09d5cd17_m.jpg","91/215 Aspinall Street Watson ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","16","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","91/215 Aspinall Street","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","Watson, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","Mon Feb 20, 10:00am-10:15am","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","","","3; 1; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011; https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011; https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011; https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","$560 per week","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","Marea Ordanic","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","Total Property Management - Bright Partners","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011","https://982659c608fa5263d900-07dba43317502615cfdaad2863b4bbde.ssl.cf4.rackcdn.com/ahda/agent/logo/e1571356059c3c42f1d069f9326af2e1_agency_t.jpg","Total Property Management - Bright Partners","https://www.allhomes.com.au/ah/act/rent-residential/91-215-aspinall-street-watson-canberra/1317339357011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://2aafb14aa2872580f604-97a3442e08058c0c0be1b384e3bd23d4.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/cc812178f7afc977e2e707fb032df649_m.jpg","'Peninsula' Honeysett View Kingston ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","6","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","'Peninsula' Honeysett View","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","Kingston, ACT 2604","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","","","6.0","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811; https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811; https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","$470 - $850 per week","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","Rachel Jankovic","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","Independent Property Management","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811","https://3da0ced4785442776678-08a894882bf51b406f4cf76f525c842a.ssl.cf4.rackcdn.com/ahda/agent/logo/8dffb9fc30fd49191731d778dbe6c46e_agency_t.png","Independent Property Management","https://www.allhomes.com.au/ah/act/rent-residential/peninsula-honeysett-view-kingston-canberra/1317339377811"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://701617218fc362d7c4f0-7413a813eadc6455ccccd6c361742769.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/0959c86d2caec3cbedd58917a6de0767_m.jpg","21 Lanley Square Ngunnawal ACT 2913","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","7","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","21 Lanley Square","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","Ngunnawal, ACT 2913","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","","","","","3; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711; https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711; https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","$420 per week","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","Leasing Consultant Team","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","LJ Hooker Belconnen","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711","https://d3b505e01008460ec6c7-e4412810db7c8258436af277a9d1f7b5.ssl.cf4.rackcdn.com/ahda/agent/logo/7fcfb8459d5558b7d8b2ca22f923ac93_agency_t.gif","LJ Hooker Belconnen","https://www.allhomes.com.au/ah/act/rent-residential/21-lanley-square-ngunnawal-canberra/1317339417711"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://b4c1268d75ffa848f448-90bc2353e6d61f5ac1ac84a6b343073f.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/86764820f02756e8b326fdb33a160b4d_m.jpg","6 Siroset Close Dunlop ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","15","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","6 Siroset Close","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","Dunlop, ACT 2615","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","","","","","3; 1; 1; 2","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911; https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911; https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911; https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","$480 per week","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","Townhouse","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","Leasing Consultant Team","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","LJ Hooker Belconnen","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911","https://d3b505e01008460ec6c7-e4412810db7c8258436af277a9d1f7b5.ssl.cf4.rackcdn.com/ahda/agent/logo/7fcfb8459d5558b7d8b2ca22f923ac93_agency_t.gif","LJ Hooker Belconnen","https://www.allhomes.com.au/ah/act/rent-residential/6-siroset-close-dunlop-canberra/1317339230911"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=14","https://eae28dd50c6226c6b7d2-0ee6f872413fb8fbcbc97f5682473c93.ssl.cf4.rackcdn.com/ahda/property/photo/2013/04/08/c31234e0d09f1d1cc9ba1e7fa8f91caf_m.jpg","60 Davenport Street Dickson ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","4","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","60 Davenport Street","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","Dickson, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","","","","","","","$480 per week","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","Duplex","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","Private Rental","https://www.allhomes.com.au/ah/act/rent-residential/60-davenport-street-dickson-canberra/1317337978411","","","","",""
"https://www.allhomes.com.au/ah/search/rent-residential/?page=15","https://059ee2fda66df8983b05-678d9da9d25c807075d1a3bd83bde8c7.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/a727c4c17b124f46a364f6bd17cd8caf_m.jpg","294 Duffy Street Ainslie ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","4","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","294 Duffy Street","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","Ainslie, ACT 2602","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","","","","","3; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011; https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011; https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","$460 per week","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","House","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","Jerrabomberra Office","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","Ian McNamee & Partners Real Estate (Jerrabomberra)","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011","https://98f9eb4e161f87f38019-8c8fbb79c5f0d95aa327adc59fd4bc49.ssl.cf4.rackcdn.com/ahda/agent/logo/d7ced1eac36bb0ca87d74f8b2b54673c_agency_t.jpg","Ian McNamee & Partners Real Estate (Jerrabomberra)","https://www.allhomes.com.au/ah/act/rent-residential/294-duffy-street-ainslie-canberra/1317339366011"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=15","https://0b044af5841b355f425f-37d704384800ea27ebf49617649027d3.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/9bf394ddb4cefd9b61133fbfd303eb63_m.jpg","5/63a Torrens Street Braddon ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","14","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","5/63a Torrens Street","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","Braddon, ACT 2612","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","","","0.0","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","2; 2; 2","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211; https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211; https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","$570-$595 per week","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","PRDnationwide Canberra","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","PRDnationwide Canberra","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211","https://60151b52d5110cffd7e4-94bc28851e1cbe69c0d1107087ff9a1b.ssl.cf4.rackcdn.com/ahda/agent/logo/2bcf19a3462c8af60da89c12ab52f077_agency_t.jpg","PRDnationwide Canberra","https://www.allhomes.com.au/ah/act/rent-residential/5-63a-torrens-street-braddon-canberra/1317339970211"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=15","https://9008ef9284a73fa992bd-e3f2647076c1f4baebc56e8b4b511050.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/3c04c864d1f145847c15af6908a0d879_m.jpg","36/141 Mapleton Avenue Harrison ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","4","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","36/141 Mapleton Avenue","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","Harrison, ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811; https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811; https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","$232 per week","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","Sofia Ligeros","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","Independent Property Management","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811","https://3da0ced4785442776678-08a894882bf51b406f4cf76f525c842a.ssl.cf4.rackcdn.com/ahda/agent/logo/8dffb9fc30fd49191731d778dbe6c46e_agency_t.png","Independent Property Management","https://www.allhomes.com.au/ah/act/rent-residential/36-141-mapleton-avenue-harrison-canberra/1317339952811"
"https://www.allhomes.com.au/ah/search/rent-residential/?page=15","https://1ee7eed204067779d81f-5b4dc7f82bc78fa75d878f267c3a1f3e.ssl.cf4.rackcdn.com/ahda/property/photo/2017/02/07/e025e3bf25a4da2b6e0e86aa6e040dc1_m.jpg","42/141 Mapleton Avenue Harrison ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","4","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","42/141 Mapleton Avenue","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","Harrison, ACT 2914","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","","","","","1; 1; 1","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511; https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511; https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","$240 per week","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","Apartment","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","Sofia Ligeros","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","Independent Property Management","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511","https://3da0ced4785442776678-08a894882bf51b406f4cf76f525c842a.ssl.cf4.rackcdn.com/ahda/agent/logo/8dffb9fc30fd49191731d778dbe6c46e_agency_t.png","Independent Property Management","https://www.allhomes.com.au/ah/act/rent-residential/42-141-mapleton-avenue-harrison-canberra/1317339943511"
